-0.94601 0.10761 0.18644 0.27277 0.2354 -0.065575 0.065761 0.047997 0.10161 0.16963 -0.010893 -0.050085 -0.092865 0.11726 0.021071 0.047561 -0.030033 0.022334 0.26803 0.038905 -0.35898 0.59857 -0.46995 0.57554 -0.68158 0.71323 -0.042842 -0.58942 -0.56285 0.37877 0.73165 -0.44564 -0.38772 0.73666 0.5386 -0.51115 -0.78243 -0.04786 0.69723 0.80208 0.11382 -0.72994 -0.75867 -0.11325 0.59364 0.88088 0.51817 -0.21484 -0.76266
-0.16925 -0.012231 -0.4031 0.1041 -0.028388 -0.14872 0.035968 0.06322 -0.081404 -0.070595 0.040961 0.086874 0.044225 0.038242 0.066876 0.13365 -0.081485 0.23777 0.30596 -0.50622 0.27207 0.033016 -0.11382 -0.15974 0.39696 -0.788 0.36818 0.43642 0.457 -0.43592 -0.77145 0.36869 0.55046 -0.60691 -0.75964 0.1728 0.86112 0.53104 -0.25132 -0.83097 -0.6931 0.15905 0.82832 0.78213 0.21159 -0.50182 -0.89496 -0.69096 -0.11536
-0.29894 -0.0037248 0.13683 -0.13643 -0.087553 -0.10565 0.13187 -0.12256 0.10167 -0.12385 0.15411 0.22389 0.027492 0.15264 0.079944 0.21756 -0.010364 0.11226 -0.35599 0.18386 0.14127 -0.52995 0.48871 -0.15596 -0.18732 0.76848 -0.42352 -0.47559 -0.59064 0.24232 0.85185 -0.033131 -0.79215 0.17729 0.85745 0.43028 -0.53075 -0.88388 -0.51198 0.23804 0.83582 0.68439 -0.083242 -0.72378 -0.89626 -0.54477 0.15463 0.7485 0.91216
0.32085 -0.058867 -0.58338 -0.33394 -0.24651 0.010589 0.033003 0.14008 0.097843 -0.071547 0.16154 0.29184 -0.097332 0.40871 -0.047988 -0.052576 0.028286 -0.34689 0.0097922 0.23395 -0.40163 0.71558 -0.62768 0.25689 0.18755 -0.81072 0.26535 0.67334 0.85002 0.19131 -0.75194 -0.49318 0.78128 0.49382 -0.44782 -0.87174 -0.29618 0.50749 0.88929 0.68935 -0.029891 -0.76737 -0.83804 -0.34845 0.30992 0.81201 0.8716 0.44826 -0.14616
0.0279 -0.088069 -0.1129 0.51913 -0.23244 -0.010625 -0.1016 -0.065067 -0.085095 -0.061976 0.20292 0.23584 -0.19178 0.29693 -0.19938 -0.28322 -0.065311 0.27866 0.27645 -0.45887 0.50476 -0.76334 0.6379 -0.1611 -0.38798 0.84334 0.12127 -0.8519 -0.94788 -0.71745 0.22099 0.85391 -0.19616 -0.88411 -0.44363 0.48434 0.89258 0.52011 -0.14972 -0.73766 -0.87361 -0.32803 0.44746 0.87405 0.84143 0.39877 -0.26815 -0.78616 -0.92223
-0.21706 0.29474 0.051683 0.80135 -0.0091927 0.009323 -0.010984 -0.11618 -0.20346 -0.10887 0.3239 -0.1302 0.0070733 -0.40374 0.15021 0.33159 0.11172 -0.13178 -0.4142 0.53696 -0.53072 0.74773 -0.51856 -0.13139 0.69407 -0.65648 -0.63614 0.68491 0.50368 0.85647 0.58993 -0.48938 -0.67108 0.32405 0.88001 0.57484 -0.27173 -0.82939 -0.86389 -0.43982 0.28592 0.85764 0.79679 0.30258 -0.30349 -0.78541 -0.91105 -0.60675 -0.095437
0.29075 -0.35234 0.19652 0.54747 0.060321 -0.12067 0.23513 -0.016192 -0.22889 -0.16524 0.30236 -0.4606 0.16004 -0.079663 0.065453 -0.20723 -0.1458 0.049031 0.44817 -0.51635 0.47989 -0.60073 0.189 0.55212 -0.84475 0.073022 0.88083 0.025862 0.44775 -0.17044 -0.84942 -0.50143 0.73218 0.7318 -0.01777 -0.76785 -0.83134 -0.31746 0.30707 0.79348 0.88008 0.37903 -0.34802 -0.81458 -0.91496 -0.64378 -0.075307 0.51479 0.86006
0.27578 -0.26176 -0.42396 -0.11709 0.18877 0.11573 -0.018733 0.034691 -0.15898 -0.076724 -0.16654 0.17128 -0.15682 0.41735 -0.23762 0.091776 0.17877 -0.072027 -0.38374 0.36262 -0.27833 0.20031 0.3495 -0.81545 0.48384 0.67725 -0.3767 -0.8021 -0.97295 -0.78933 -0.035337 0.81447 0.35988 -0.60589 -0.90342 -0.45468 0.34857 0.84029 0.89281 0.55961 -0.091533 -0.74401 -0.91167 -0.63337 -0.129 0.43534 0.8489 0.91229 0.66677
0.092677 -0.064685 -0.04866 -0.5723 -0.22871 0.21787 -0.16535 0.049577 0.051726 0.16446 -0.37477 0.33281 0.098087 -0.49943 0.3307 -0.061094 -0.22143 0.20776 0.17226 -0.014005 -0.1232 0.42282 -0.79545 0.5026 0.3699 -0.81763 -0.61376 0.61545 0.15496 0.59983 0.90146 0.26715 -0.8268 -0.68109 0.033627 0.74323 0.8861 0.50635 -0.040506 -0.5825 -0.90864 -0.73673 -0.15559 0.41807 0.80976 0.93113 0.70446 0.21828 -0.28108
-0.32768 -0.24439 0.26165 0.32848 0.032684 0.10422 -0.17282 0.05512 0.25781 0.058718 0.37031 -0.53529 -0.055344 0.47859 -0.37334 0.13616 0.25732 -0.42106 0.20621 -0.46772 0.56869 -0.85731 0.60844 0.36476 -0.87996 -0.086374 0.80138 0.5233 0.94465 0.65116 -0.11206 -0.84683 -0.39224 0.52598 0.9109 0.66348 -0.029934 -0.61527 -0.89946 -0.87047 -0.46273 0.23944 0.77816 0.93465 0.77869 0.36938 -0.19407 -0.67852 -0.91456
