0.086765 0.097373 0.097301 0.095375 0.094084 0.091483 0.08881 0.08623 0.084006 0.082621 0.081833 0.08128 0.080768 0.080286 0.080021 0.080136 0.080738 0.081829 0.083363 0.085287 0.087489 0.0899 0.092414 0.094921 0.097309 0.099472 0.1013 0.10271 0.10364 0.10403 0.10384 0.10306 0.10168 0.099722 0.097232 0.094278 0.090965 0.087462 0.08401 0.080831 0.078015 0.075539 0.07335 0.071389 0.069601 0.06794 0.066365 0.064841 0.063343
0.029165 0.033454 0.029709 0.021613 0.018452 0.018951 0.01999 0.020449 0.020188 0.019483 0.018562 0.017624 0.016929 0.016842 0.017736 0.019731 0.022643 0.026142 0.029926 0.033774 0.037526 0.041097 0.044431 0.047495 0.050276 0.052766 0.054956 0.056851 0.058439 0.059716 0.060673 0.061301 0.061603 0.061578 0.061242 0.060619 0.059757 0.058741 0.057713 0.056815 0.056104 0.055564 0.055156 0.054836 0.054565 0.054307 0.054032 0.053716 0.053342
0.01015 0.0043953 0.013511 0.016393 0.02316 0.029143 0.033407 0.035835 0.036484 0.035792 0.033981 0.031282 0.028057 0.024718 0.021644 0.019075 0.01712 0.015773 0.014946 0.014508 0.01431 0.01424 0.014225 0.014238 0.01428 0.014371 0.014533 0.0148 0.015208 0.015808 0.016657 0.0178 0.019249 0.020968 0.022879 0.024875 0.026848 0.028722 0.030477 0.032134 0.033708 0.035188 0.036559 0.037807 0.038921 0.039894 0.040725 0.041413 0.041964
0.020261 0.038702 0.024261 0.015659 0.025784 0.033718 0.036077 0.034644 0.031633 0.028773 0.026661 0.025175 0.02394 0.022646 0.021188 0.019583 0.017902 0.016226 0.014639 0.013224 0.012054 0.011196 0.010673 0.01046 0.010469 0.010577 0.010652 0.010591 0.010336 0.0099022 0.0093988 0.0090445 0.009128 0.0098606 0.011234 0.013056 0.01509 0.017152 0.019139 0.021019 0.022778 0.024405 0.025891 0.027234 0.028435 0.029502 0.030444 0.031278 0.032021
0.003487 0.008083 0.010028 0.017091 0.022852 0.02479 0.022906 0.018723 0.014385 0.011178 0.0094792 0.0090916 0.0093787 0.0096822 0.0096049 0.0089959 0.007886 0.0064523 0.0050811 0.0045149 0.0053813 0.0072761 0.0095774 0.011964 0.014277 0.016421 0.018325 0.019939 0.021226 0.02217 0.022774 0.023067 0.023101 0.022939 0.022652 0.022305 0.021951 0.021636 0.021404 0.021289 0.021288 0.021374 0.02152 0.021701 0.021908 0.02214 0.022408 0.022732 0.023138
0.034494 0.049492 0.041274 0.028791 0.021836 0.017971 0.017741 0.019917 0.023006 0.026162 0.028769 0.030481 0.031252 0.031246 0.030739 0.029976 0.029133 0.028321 0.027621 0.027101 0.026805 0.026771 0.027003 0.02747 0.028114 0.028849 0.029576 0.030205 0.030648 0.030842 0.030745 0.030339 0.029635 0.028655 0.027444 0.026055 0.02455 0.022999 0.021481 0.020059 0.018755 0.017559 0.016463 0.015466 0.014589 0.013874 0.01339 0.01322 0.013443
0.042543 0.048223 0.021411 0.014893 0.029602 0.041324 0.047382 0.049103 0.048397 0.046708 0.044536 0.042116 0.039694 0.0375 0.035731 0.034476 0.033739 0.033461 0.033556 0.033934 0.034483 0.035116 0.035744 0.036294 0.036708 0.036942 0.036957 0.036737 0.036262 0.035528 0.034536 0.033291 0.03181 0.03011 0.028215 0.026157 0.023974 0.021718 0.019452 0.01722 0.015024 0.012838 0.010632 0.0083797 0.0060649 0.0037048 0.0015724 0.0021802 0.0047349
0.055525 0.051647 0.021823 0.0067371 0.0019437 0.0083041 0.012845 0.013616 0.011614 0.0081218 0.0041008 0.0026362 0.0062878 0.010384 0.014305 0.018072 0.021742 0.025307 0.028695 0.031808 0.034533 0.036796 0.038547 0.039771 0.040488 0.040744 0.040596 0.040125 0.039396 0.038467 0.037378 0.036147 0.034777 0.033255 0.031573 0.029727 0.027737 0.02565 0.023545 0.021501 0.019566 0.017774 0.016173 0.014839 0.013881 0.013424 0.013567 0.014342 0.015697
0.019529 0.012952 0.025097 0.04629 0.050826 0.048741 0.044595 0.039486 0.034498 0.030711 0.028494 0.027698 0.027891 0.028651 0.029781 0.031226 0.032949 0.034843 0.036749 0.038501 0.039939 0.040979 0.041581 0.041767 0.041617 0.041249 0.040794 0.04039 0.040127 0.040041 0.040105 0.040235 0.040321 0.040247 0.039924 0.0393 0.038374 0.037207 0.035921 0.034649 0.033483 0.032471 0.031653 0.031062 0.030733 0.030694 0.030964 0.031547 0.032436
0.04571 0.031822 0.020081 0.020287 0.026597 0.033358 0.037383 0.038854 0.039821 0.041793 0.044703 0.047718 0.050039 0.051248 0.051378 0.05067 0.049408 0.047793 0.045946 0.043926 0.041736 0.039421 0.037064 0.034836 0.033012 0.031934 0.031904 0.03306 0.035278 0.038241 0.041557 0.044859 0.047852 0.050321 0.052136 0.053245 0.053675 0.053537 0.053027 0.05236 0.05168 0.051058 0.050535 0.050142 0.049901 0.04983 0.049939 0.050233 0.05071
0.04822 0.040644 0.038229 0.047221 0.063485 0.079071 0.089097 0.092403 0.090987 0.087424 0.08287 0.077816 0.072543 0.067213 0.061969 0.056833 0.051754 0.046616 0.041296 0.035696 0.029729 0.023387 0.016762 0.01035 0.0068991 0.011031 0.018479 0.026611 0.034769 0.042621 0.049914 0.056431 0.062008 0.066518 0.069905 0.072169 0.073392 0.073747 0.073512 0.072986 0.072364 0.071734 0.071143 0.070618 0.070178 0.069838 0.069604 0.069481 0.069469
0.026322 0.029395 0.04159 0.058218 0.074081 0.084316 0.088526 0.088504 0.086623 0.08449 0.082162 0.079324 0.075856 0.071863 0.067603 0.063243 0.058846 0.054393 0.04989 0.045441 0.041266 0.037788 0.035586 0.035276 0.037219 0.041295 0.047012 0.053784 0.061061 0.068386 0.075378 0.08172 0.087168 0.091535 0.094718 0.096689 0.097519 0.097396 0.096644 0.095612 0.094518 0.093443 0.092421 0.091465 0.090582 0.089775 0.089045 0.088392 0.087813
0.017067 0.034262 0.036928 0.038823 0.043943 0.049283 0.055299 0.061495 0.067239 0.07261 0.077516 0.081756 0.08515 0.087556 0.089006 0.089592 0.089471 0.088805 0.087795 0.086685 0.085689 0.08508 0.085081 0.085874 0.087575 0.090212 0.0937 0.097894 0.10255 0.10738 0.11208 0.11636 0.11995 0.12263 0.12427 0.12479 0.12425 0.12284 0.1209 0.11883 0.11683 0.11496 0.11322 0.11161 0.1101 0.1087 0.10737 0.10612 0.10494
0.13506 0.12564 0.099815 0.089063 0.083492 0.080951 0.079505 0.078626 0.079364 0.082753 0.088576 0.095843 0.1033 0.10987 0.11507 0.11884 0.12143 0.12314 0.12429 0.12519 0.12603 0.12703 0.12831 0.12996 0.13201 0.13447 0.13728 0.14035 0.14354 0.14666 0.14951 0.15187 0.15354 0.15432 0.15411 0.15285 0.15061 0.1476 0.14422 0.14087 0.13776 0.13494 0.13236 0.13 0.1278 0.12575 0.12381 0.12197 0.1202
0.0823 0.074348 0.098979 0.10655 0.10862 0.11106 0.1132 0.1157 0.11929 0.12402 0.12885 0.13284 0.13562 0.13723 0.13816 0.13888 0.1398 0.14112 0.14293 0.14525 0.14798 0.15108 0.15445 0.15801 0.16168 0.16538 0.16899 0.17244 0.17561 0.17834 0.18049 0.18188 0.18239 0.18186 0.18024 0.17752 0.17381 0.16938 0.16466 0.16011 0.15597 0.15223 0.14886 0.14578 0.14294 0.14029 0.13779 0.13541 0.13313
0.13104 0.12729 0.11512 0.12399 0.14307 0.15849 0.16638 0.16646 0.16184 0.15607 0.15027 0.14459 0.13928 0.13478 0.13173 0.13052 0.1313 0.13386 0.13791 0.14307 0.14893 0.15524 0.16172 0.1682 0.17451 0.18053 0.18611 0.19117 0.19554 0.19911 0.20172 0.20323 0.20354 0.20255 0.20025 0.1967 0.19203 0.1866 0.1809 0.17545 0.17049 0.16604 0.16202 0.15837 0.15501 0.15189 0.14895 0.14615 0.14347
0.13591 0.11241 0.10218 0.11504 0.12125 0.12033 0.11576 0.10875 0.10078 0.093404 0.087291 0.083062 0.081355 0.082448 0.086191 0.092063 0.099489 0.10795 0.11706 0.12655 0.1362 0.14587 0.15545 0.16483 0.17388 0.18249 0.19047 0.1977 0.20398 0.20915 0.21302 0.21546 0.21636 0.21564 0.21335 0.20957 0.20452 0.19858 0.19233 0.18635 0.18089 0.17598 0.17156 0.16753 0.16384 0.1604 0.15716 0.15409 0.15114
