0.11413 0.10097 0.045076 0.021706 0.031668 0.044289 0.054946 0.063226 0.068888 0.072213 0.074021 0.074718 0.074544 0.073745 0.07255 0.071106 0.069454 0.067575 0.065384 0.062765 0.059638 0.055915 0.051593 0.046719 0.041449 0.036085 0.031115 0.027294 0.025505 0.026249 0.029154 0.033298 0.037834 0.042183 0.045998 0.04911 0.051483 0.053214 0.054486 0.055464 0.056234 0.056846 0.057324 0.057683 0.057935 0.05808 0.058123 0.058062 0.057896
0.073372 0.059194 0.060619 0.048223 0.041266 0.040309 0.041397 0.042874 0.044594 0.046857 0.049968 0.053813 0.058138 0.062707 0.067318 0.071795 0.075981 0.079781 0.083132 0.085992 0.088376 0.09026 0.091676 0.092623 0.093128 0.093244 0.09301 0.092513 0.091818 0.090992 0.090091 0.089123 0.08808 0.086921 0.085596 0.084082 0.082406 0.080679 0.079076 0.0777 0.076553 0.075595 0.07478 0.07407 0.073431 0.072833 0.072254 0.071674 0.071076
0.05225 0.038004 0.066805 0.07581 0.073424 0.075642 0.078854 0.08004 0.078741 0.075826 0.072571 0.06962 0.067343 0.065999 0.065725 0.066542 0.068369 0.071092 0.074565 0.07862 0.083126 0.087899 0.092795 0.097622 0.10219 0.10634 0.10987 0.11264 0.11455 0.11553 0.11557 0.11469 0.11297 0.11052 0.10744 0.1039 0.10012 0.096358 0.092904 0.089919 0.087412 0.085331 0.083606 0.082174 0.080977 0.07996 0.079083 0.078309 0.077604
0.078696 0.074432 0.049791 0.048599 0.04794 0.050335 0.051548 0.050291 0.04721 0.043532 0.040296 0.037925 0.036632 0.036536 0.037632 0.039819 0.042965 0.046971 0.051744 0.057177 0.063154 0.069482 0.075969 0.082363 0.088419 0.09391 0.098607 0.10236 0.10506 0.10665 0.10714 0.10662 0.10517 0.10296 0.10013 0.096872 0.093405 0.089992 0.08691 0.084307 0.082187 0.080497 0.079169 0.078138 0.07735 0.076752 0.076308 0.075985 0.075754
0.012464 0.0081455 0.023421 0.039302 0.04623 0.043628 0.037142 0.031236 0.027082 0.024771 0.024396 0.025904 0.028969 0.033052 0.037635 0.042354 0.046999 0.051493 0.055816 0.059954 0.063907 0.067608 0.070997 0.073969 0.076426 0.078295 0.079504 0.080053 0.079966 0.07932 0.07823 0.076821 0.07522 0.073532 0.071826 0.070158 0.068578 0.067171 0.066052 0.065269 0.064792 0.064563 0.064529 0.064652 0.064907 0.065274 0.065747 0.066318 0.066981
0.10343 0.086946 0.063848 0.048575 0.05651 0.067656 0.076245 0.081349 0.08279 0.081552 0.079236 0.07671 0.07441 0.072572 0.071271 0.07044 0.069915 0.069522 0.069093 0.068482 0.06761 0.06638 0.064747 0.062654 0.060076 0.057028 0.053552 0.049782 0.04591 0.042216 0.039043 0.036723 0.035484 0.035333 0.03605 0.037291 0.03873 0.040162 0.041519 0.042796 0.043995 0.045131 0.046235 0.047347 0.048513 0.049776 0.051173 0.052727 0.054446
0.070611 0.032531 0.034658 0.07365 0.091772 0.10029 0.10505 0.10779 0.10835 0.10718 0.10526 0.10283 0.099885 0.096533 0.092942 0.089278 0.085642 0.082096 0.078623 0.075139 0.07156 0.067747 0.0636 0.059012 0.053916 0.048289 0.042134 0.03552 0.028549 0.021372 0.014176 0.0071658 0.00065449 0.0054739 0.010754 0.015192 0.018762 0.021531 0.023647 0.025287 0.026616 0.027795 0.028976 0.030299 0.031882 0.033804 0.036102 0.038771 0.041767
0.13979 0.16668 0.11792 0.074588 0.070391 0.073226 0.077146 0.081266 0.084758 0.087211 0.088754 0.089318 0.089004 0.08813 0.087038 0.085936 0.084853 0.083725 0.08242 0.080787 0.078735 0.076151 0.072993 0.069214 0.064811 0.059829 0.05433 0.048454 0.042371 0.03631 0.030542 0.025365 0.02108 0.017911 0.015889 0.014776 0.014165 0.013706 0.013226 0.012731 0.012379 0.012448 0.01325 0.01497 0.01759 0.020957 0.024889 0.029223 0.033817
0.050409 0.026939 0.029194 0.037705 0.044892 0.052494 0.056583 0.056565 0.053829 0.05055 0.048713 0.049148 0.051748 0.055868 0.060722 0.06564 0.070129 0.073897 0.076782 0.078699 0.079641 0.079577 0.078521 0.076466 0.073435 0.069491 0.064708 0.059237 0.053245 0.046947 0.040578 0.034373 0.028547 0.02327 0.018638 0.014666 0.011287 0.008389 0.0059125 0.0041233 0.0041117 0.006211 0.0093894 0.013146 0.017312 0.021794 0.026516 0.031406 0.036392
0.07604 0.061161 0.039414 0.055494 0.067405 0.068063 0.065223 0.061928 0.058486 0.055539 0.054055 0.054292 0.055974 0.058631 0.061857 0.065376 0.068991 0.072561 0.075926 0.078896 0.081305 0.082941 0.083658 0.083317 0.081842 0.079232 0.075522 0.070851 0.065395 0.059395 0.053141 0.046937 0.041098 0.035914 0.031616 0.02835 0.026146 0.02493 0.024574 0.024932 0.025877 0.027329 0.029243 0.031587 0.034333 0.037439 0.040856 0.044522 0.04837
